95	95	136	136	181	160	141	160	136	120	136	141	136	141	136	101	110	101	95	95	70	95	70	95	95	95	101	110	126	141	95	95	110	95	136	116	136	141	110	101	95	95	70	55	70	55	95	70	95	70	95	95	101	110	95	95	70	95	116	95	141	116	95	95	101	70	55	70	55	70	55	70	55	70	70	70	95	70	95	70	95	95	95	110	116	95	95	76	70	70	70	55	76	70	61	70	55	70	55	55	70	55	70	55	70	95	95	116	95	95	70	95	70	61	70	70	61	70	70	55	30	55	45	30	30	55	45	55	70	101	70	101	95	76	70	70	70	76	70	76	95	76	76	70	30	61	30	30	55	45	55	30	70	70	70	101	70	70	55	70	70	95	101	95	101	70	76	55	70	55	70	30	55	45	61	30	70	55	70	70	55	70	55	70	101	101	95	101	101	95	76	70	55	70	55	55	70	55	70	55	70	55	70	55	70	55	70	55	95	101	110	101	110	101	70	70	70	55	70	55	70	55	70	55	30	70	55	55	55	55	70	95	95	101	110	101	95	95	95	70	95	95	95	95	70	95	70	55	70	55	70	55	30	70	61	70	70	95	95	116	95	95	70	95	101	95	116	101	116	101	70	101	70	55	70	70	55	70	55	70	95	70	95	101	95	95	95	95	110	95	141	141	141	141	101	95	101	101	95	101	101	95	101	70	95	70	95	95	95	95	101	95	95	141	136	141	160	141	136	95	136	95	110	120	110	141	95	95	95	70	95	55	70	55	70	95	95	95	95	136	141	110	120	116
95	95	95	136	136	141	136	120	116	136	120	136	141	166	166	166	141	116	110	101	95	95	95	70	95	70	95	95	95	95	95	95	95	95	95	110	126	136	141	101	95	95	70	95	70	95	70	61	70	61	70	70	70	55	70	70	70	95	95	116	141	136	116	95	95	101	95	76	95	95	70	95	70	70	55	55	55	55	70	55	70	70	95	101	120	116	116	95	80	76	95	76	95	76	101	70	76	55	45	55	30	55	30	55	70	55	70	70	116	95	95	95	70	95	76	95	101	95	101	70	55	70	55	55	30	55	30	55	70	55	70	70	76	95	70	55	95	55	95	101	101	95	101	70	61	45	55	45	55	30	70	55	55	70	55	70	55	95	55	70	55	95	70	101	95	101	95	70	70	70	55	55	76	55	45	55	55	70	30	55	55	55	70	55	70	95	76	110	101	101	95	101	70	70	76	70	70	70	55	70	55	70	55	30	30	55	55	70	70	70	101	95	101	101	95	101	95	70	95	101	70	101	70	70	70	55	55	45	55	45	55	70	70	95	101	95	95	70	95	95	70	95	95	101	116	95	101	95	70	70	55	70	55	70	55	70	55	70	95	70	95	70	95	70	101	95	101	116	101	116	101	95	70	95	70	55	70	95	70	55	70	55	70	55	70	70	70	95	95	136	101	136	141	136	95	116	95	95	76	95	101	101	95	101	70	80	70	55	70	55	70	70	95	95	95	95	141	136	95	136	95	136	136	166	141	166	141	141	95	95	70	95	70	95	95	70	95	70	95	95	95	95	110	95
110	95	95	95	95	95	110	95	120	95	136	141	160	141	160	141	136	141	95	95	95	101	95	95	101	95	95	70	95	70	95	70	95	95	101	136	116	141	95	136	101	95	101	95	101	95	101	95	95	95	70	55	55	70	55	55	70	95	95	95	95	101	95	95	70	95	70	101	95	116	95	101	95	55	70	30	70	55	70	55	70	55	95	70	95	95	70	95	70	95	101	95	116	101	95	101	70	55	70	55	30	70	55	30	70	55	70	55	70	70	70	55	70	70	95	101	116	101	70	101	70	55	70	55	70	55	70	30	55	70	55	55	70	55	70	55	76	70	101	95	116	101	95	76	70	55	76	55	70	55	55	45	55	55	55	45	55	30	70	55	70	70	101	95	116	95	95	70	55	70	70	70	76	70	61	70	30	55	30	70	30	30	55	70	55	76	70	101	70	76	70	70	80	95	95	101	101	101	70	76	55	70	30	55	45	55	45	55	55	70	70	70	70	70	70	70	70	101	101	110	101	95	95	101	55	70	70	55	30	55	55	70	55	70	70	70	70	55	70	70	95	95	116	110	141	101	95	101	70	95	70	70	70	61	70	70	55	70	55	55	70	55	70	70	95	95	116	95	116	95	95	95	70	95	95	101	95	101	95	70	95	70	55	70	55	70	55	70	95	95	95	101	95	101	95	95	95	101	110	116	136	116	110	95	95	70	95	55	70	70	95	95	70	95	95	95	95	95	110	95	120	110	136	141	181	136	141	136	141	95	95	95	95	101	95	101	95	95	70	95	95	95	95	95
141	110	95	95	95	95	95	95	95	95	95	95	136	136	136	136	136	120	136	136	136	141	136	141	136	110	95	95	95	70	80	70	95	95	95	101	120	95	101	110	95	95	110	95	136	141	136	110	116	101	95	70	70	55	70	70	70	55	70	76	70	95	70	70	95	70	95	95	116	101	110	101	95	95	70	70	55	76	55	76	55	70	76	70	55	70	55	70	95	70	95	110	101	110	95	95	70	95	55	70	70	55	70	70	55	70	30	55	30	55	55	55	70	80	70	95	101	95	101	95	70	70	70	70	70	70	70	70	70	55	30	70	30	55	30	55	70	55	70	70	95	95	70	95	95	70	95	76	95	76	70	95	30	70	30	55	30	55	30	55	70	55	70	76	70	95	76	70	95	55	95	101	95	95	95	70	55	70	30	55	30	55	70	30	55	70	55	55	70	70	55	70	70	70	70	95	101	110	101	95	70	55	70	55	70	55	55	55	70	55	70	61	70	55	70	55	70	95	95	101	110	116	95	95	70	70	55	76	95	70	76	55	70	55	55	55	55	70	55	55	70	70	95	101	110	101	110	95	95	70	95	101	95	95	95	95	70	55	70	55	70	55	70	55	70	70	95	95	95	95	95	70	95	95	95	101	110	101	110	101	70	95	70	95	70	55	95	70	55	70	70	95	70	95	95	95	95	95	120	136	141	136	120	136	95	95	95	95	95	95	70	101	80	70	70	70	70	95	95	95	95	120	95	136	136	141	136	141	136	110	120	136	141	136	136	136	116	95	70	95	70	70	95	70
166	141	95	95	70	95	101	95	95	95	101	95	120	101	136	120	110	120	110	120	141	136	141	141	141	141	95	95	95	70	95	95	70	70	95	70	95	101	95	95	95	95	95	136	101	136	141	120	95	95	95	70	95	95	70	80	70	70	55	70	55	76	70	61	70	95	101	110	126	116	141	95	101	95	70	101	70	101	70	101	76	70	55	70	30	70	55	70	55	70	95	95	116	120	110	95	95	70	95	95	101	95	101	76	70	61	70	55	45	55	51	30	55	70	70	70	95	70	70	70	80	70	80	101	101	95	101	101	55	76	30	55	30	55	45	55	55	70	55	70	70	70	70	55	70	101	70	101	101	101	95	76	70	55	70	55	45	55	51	55	30	55	55	55	30	55	70	55	70	70	95	95	101	95	95	70	70	61	70	70	70	55	70	55	70	30	55	45	55	55	55	55	70	80	76	95	116	95	101	70	70	70	61	70	101	76	70	76	55	45	55	55	30	70	55	70	55	70	95	95	101	95	95	70	95	70	95	95	101	101	95	76	70	55	45	55	30	76	30	70	61	95	76	95	101	95	76	70	70	95	95	95	116	110	95	95	101	70	70	55	70	70	55	95	70	55	70	70	95	70	70	95	70	95	95	110	116	141	101	95	101	70	95	55	95	101	70	101	55	76	55	70	55	70	70	70	95	95	110	120	136	136	110	95	95	95	110	101	110	126	116	95	95	95	95	55	95	55	70	70	95	95	116	95	141	116	120	110	126	136	141	136	141	166	136	141	136	101	95	95	95	95	70	80
181	141	110	95	95	110	95	110	101	110	95	95	95	95	95	95	95	95	95	101	136	141	141	141	136	126	136	95	95	95	95	95	95	101	95	95	70	70	70	70	76	70	95	95	141	95	136	141	110	110	95	95	95	95	101	110	101	101	95	55	70	55	55	70	55	70	70	95	116	95	101	116	95	76	95	95	95	95	110	95	95	101	70	55	70	55	30	55	70	55	70	70	95	101	70	101	70	95	70	95	116	95	116	95	95	70	70	55	76	55	55	30	70	30	55	55	76	55	70	55	70	70	70	101	110	101	95	95	70	70	70	55	70	55	70	30	70	30	55	30	55	30	55	55	70	55	95	76	95	101	95	76	95	76	55	70	55	70	55	70	55	70	30	55	45	55	30	30	55	55	70	70	95	95	70	95	70	95	70	55	76	95	76	70	70	55	30	55	30	30	45	30	55	70	70	76	95	76	95	76	80	70	95	95	76	95	95	95	70	55	55	45	55	30	55	55	55	70	55	70	70	70	76	70	95	70	95	76	95	110	101	95	70	70	70	70	55	70	55	70	55	30	70	55	70	61	70	55	95	76	95	101	110	120	110	95	95	95	70	95	70	95	95	70	70	55	70	55	55	55	70	55	70	70	95	101	101	116	101	110	101	95	101	95	116	95	110	95	95	101	70	55	70	55	70	55	95	70	95	95	95	120	95	120	110	95	95	110	120	136	136	141	110	95	95	95	70	95	55	95	70	95	95	101	95	95	101	101	95	95	101	136	141	151	166	160	141	136	95	95	95	110	126	110
166	136	136	95	95	136	141	166	136	95	95	95	95	95	70	95	95	95	95	110	101	136	141	141	141	110	95	136	95	141	110	126	110	95	95	70	80	70	55	80	70	55	95	70	95	95	95	95	95	95	95	95	116	116	95	116	95	95	70	70	55	70	70	55	70	55	70	55	70	95	70	70	95	70	95	95	116	116	136	116	95	95	70	70	55	70	70	55	70	55	70	55	76	55	70	55	70	70	70	95	95	101	110	95	95	95	70	55	70	76	76	76	55	76	55	45	55	70	55	30	70	55	95	70	101	95	116	95	70	80	70	55	70	70	101	70	55	70	30	55	45	55	30	45	55	55	70	76	70	76	95	76	70	70	95	76	95	101	70	101	70	55	45	55	30	55	30	70	30	70	55	76	70	70	95	55	70	55	95	95	101	95	76	95	55	70	55	70	55	55	55	70	30	55	55	70	55	70	70	70	70	70	95	101	95	116	95	76	70	70	70	55	70	70	70	70	55	45	61	70	55	76	55	55	70	55	95	95	116	101	95	70	101	70	80	76	95	76	95	70	55	70	30	55	45	55	55	45	61	70	95	95	95	110	95	95	95	70	95	95	101	95	101	95	70	70	55	70	30	70	55	70	95	70	101	70	95	101	95	101	70	95	70	95	110	126	110	101	95	70	95	76	95	70	95	70	70	80	70	95	70	95	95	95	95	95	136	101	136	141	136	141	136	120	110	95	101	110	101	95	101	95	70	95	70	70	95	70	95	95	95	110	126	136	141	136	116	95	95	95	95	136	136	136
141	141	126	110	120	136	136	166	136	141	141	110	95	95	95	70	95	70	95	95	95	95	95	95	120	110	126	110	95	141	136	141	141	116	101	95	95	70	95	70	70	95	55	70	95	76	95	95	70	101	70	101	95	101	141	141	116	116	95	95	95	95	70	95	95	70	95	55	70	55	55	70	55	70	70	95	95	101	120	116	95	101	95	95	70	95	95	76	95	70	70	55	30	70	30	55	70	55	55	76	70	101	95	101	101	70	95	70	95	95	95	95	101	70	70	55	30	30	55	30	55	55	55	70	70	95	70	70	76	70	70	70	101	101	70	101	70	61	70	55	55	45	55	55	30	55	30	70	55	70	70	55	70	55	70	101	70	101	101	95	70	55	70	55	70	55	70	55	55	55	45	55	55	70	55	70	55	70	76	70	116	101	95	76	101	70	76	55	70	70	70	70	70	55	70	30	70	55	55	55	55	55	70	70	95	101	95	95	101	80	76	95	70	101	55	76	70	55	70	30	55	55	45	55	55	70	76	70	95	76	95	101	95	70	95	95	116	95	95	101	95	70	55	70	55	55	70	55	70	55	70	70	76	95	101	95	70	95	95	101	110	116	116	95	101	95	95	55	70	95	70	70	55	70	55	70	95	70	70	70	70	101	95	101	116	116	120	116	95	95	70	95	95	95	101	95	70	95	70	55	70	70	70	70	70	95	95	120	116	141	141	136	126	110	95	95	136	141	136	141	110	95	95	70	80	95	55	55	70	70	95	95	95	95	110	95	120	116	95	110	101	136	141	166
95	95	110	95	136	141	141	160	157	160	136	126	110	95	101	95	95	95	95	95	95	95	95	95	95	95	95	95	95	141	141	141	136	141	120	110	95	95	95	95	95	95	95	95	70	55	70	61	70	70	70	95	95	116	95	101	95	101	95	95	70	95	95	95	101	95	70	70	55	70	55	55	70	55	55	70	95	95	101	95	101	70	76	95	101	101	101	95	101	70	55	70	55	55	70	55	70	55	70	55	95	76	70	70	70	55	70	95	70	95	95	116	95	101	70	55	70	55	45	55	70	30	70	55	55	30	55	55	55	70	61	95	76	95	101	101	70	95	70	55	70	55	70	70	55	45	55	55	30	55	55	30	55	70	55	70	101	95	92	101	70	95	70	55	70	70	70	70	70	55	70	55	30	36	30	55	30	70	55	101	101	70	101	95	70	70	95	70	101	95	101	95	76	70	55	55	55	30	45	55	30	70	55	70	101	70	76	70	70	70	95	101	101	95	101	95	76	95	55	55	45	55	55	30	70	55	55	70	76	70	95	70	70	95	95	101	95	116	110	95	95	95	70	70	70	70	95	70	55	70	55	70	55	70	76	70	70	70	95	101	116	126	116	101	95	95	76	95	95	101	95	95	95	70	70	55	55	55	70	55	70	70	95	95	95	116	101	110	95	95	95	95	101	95	116	101	101	95	95	70	80	55	70	55	95	70	70	101	95	101	95	101	110	95	95	136	120	141	136	166	136	141	95	95	95	95	95	95	95	95	95	95	95	95	95	76	95	95	95	95	120	141	136	166
95	101	95	95	95	136	141	136	141	136	141	110	136	95	136	116	136	141	110	95	95	95	70	95	70	95	70	95	95	95	95	141	126	110	95	95	110	120	136	141	136	116	95	101	95	55	70	55	70	55	55	70	70	70	101	95	95	95	95	95	110	101	136	116	110	101	95	95	70	55	70	55	70	55	70	55	70	70	70	76	70	70	95	70	76	95	116	116	101	101	95	95	70	70	70	70	55	70	55	70	30	70	55	55	55	70	55	70	95	95	110	95	101	70	95	70	70	70	80	70	76	70	55	70	30	70	55	70	30	55	70	76	95	76	101	76	95	76	55	70	70	95	76	95	76	70	55	30	70	30	30	55	30	55	55	70	70	101	70	95	76	70	55	95	70	95	95	101	95	70	55	70	30	70	55	36	70	55	30	70	55	76	70	70	55	55	55	70	95	76	95	101	95	95	70	70	70	55	55	70	55	30	70	55	70	55	70	55	70	55	70	70	95	116	116	101	95	70	70	70	55	70	70	70	70	55	45	55	55	70	30	55	70	55	70	95	110	95	116	95	101	70	95	95	95	95	95	95	95	95	95	55	76	30	55	36	55	55	70	95	95	101	95	116	95	70	95	95	95	116	95	116	95	95	95	70	70	55	70	55	70	55	70	70	101	95	95	101	95	70	95	95	95	141	141	136	116	101	101	95	70	95	76	95	70	80	95	70	95	70	95	70	101	95	95	95	110	136	166	136	141	141	136	136	95	136	136	136	120	110	95	95	95	76	70	95	55	70	95	95	95	95	141	141
95	95	95	95	95	95	136	141	95	136	95	120	116	136	141	166	141	160	141	136	95	95	95	95	95	55	95	95	95	95	95	95	95	95	95	95	95	141	136	141	136	141	136	95	70	101	70	101	70	95	70	70	80	70	70	70	70	70	70	95	95	116	101	141	101	110	101	95	95	70	95	70	101	70	95	76	55	70	55	55	55	55	70	61	95	101	101	110	101	95	70	70	95	95	95	95	95	70	95	55	70	30	55	45	61	70	55	70	95	70	95	95	95	95	70	95	70	101	95	101	95	76	55	30	55	30	30	30	55	30	55	55	70	70	70	70	70	55	70	70	80	76	95	101	95	76	70	55	55	55	70	30	70	55	45	55	55	70	55	55	55	70	55	70	101	95	95	95	95	101	70	55	70	61	45	61	55	70	55	30	55	30	55	30	70	55	70	70	101	95	116	95	70	70	55	70	55	70	70	95	76	70	55	30	30	55	30	55	55	70	70	95	101	95	101	110	101	95	70	95	95	101	95	101	76	95	70	55	55	30	55	70	55	70	55	95	95	95	95	95	70	95	76	95	95	116	110	141	95	95	70	70	70	55	76	70	70	70	55	70	70	95	70	70	70	95	70	110	101	110	141	101	110	101	95	55	95	70	95	70	95	95	70	55	70	55	70	55	70	95	95	101	116	141	101	141	101	110	95	101	95	101	95	101	95	110	95	55	95	70	55	70	95	70	95	101	110	141	136	136	116	120	101	110	136	141	136	166	136	136	95	95	95	95	80	70	95	95	70	95	70	95	95	95
110	136	110	95	95	95	101	95	95	101	95	95	95	120	136	136	141	166	141	136	141	110	95	95	95	95	110	101	95	70	95	70	70	76	95	95	95	110	95	141	136	120	116	95	95	95	95	95	95	95	95	95	70	70	55	55	55	70	55	70	101	95	101	110	101	116	95	76	95	101	95	116	95	116	101	95	70	55	45	55	45	55	45	55	70	70	70	95	70	70	95	70	95	70	95	101	95	95	95	70	70	55	70	30	55	30	70	55	70	55	70	70	70	55	70	55	101	95	116	101	101	70	101	70	70	70	55	70	55	70	30	70	30	55	55	55	55	70	55	70	70	95	101	95	76	95	61	70	70	70	55	70	55	70	55	70	55	30	30	70	30	36	70	61	70	70	101	101	70	95	70	70	55	70	95	76	70	76	70	30	70	30	55	30	55	45	55	55	70	95	70	101	95	70	95	70	95	101	101	101	95	101	70	55	70	30	70	30	70	55	55	55	70	70	95	55	70	70	101	70	76	95	101	101	95	76	95	70	70	55	70	55	70	55	70	55	70	70	55	70	76	70	95	101	101	110	126	110	101	110	95	95	95	95	70	101	70	101	70	55	70	55	70	55	55	70	95	95	95	116	120	116	95	95	70	95	70	95	95	95	95	95	95	95	70	55	70	55	70	55	70	95	95	95	101	110	95	101	95	95	110	95	141	141	141	110	95	95	70	95	95	70	101	55	70	95	95	95	95	95	101	95	110	101	120	141	136	141	181	141	136	95	95	95	95	101	110	101	95	95	70	95	70	95
136	136	166	136	101	95	70	95	95	95	95	95	95	110	136	136	166	141	141	136	95	95	141	110	141	141	141	95	116	95	55	55	70	55	70	70	95	95	101	110	95	95	95	95	95	95	110	101	141	110	101	95	95	70	55	70	55	55	70	55	70	76	95	101	95	101	70	95	70	95	95	116	95	95	95	70	70	55	70	55	70	55	70	55	70	55	70	55	70	55	70	55	101	101	116	110	101	110	95	95	70	55	70	70	70	76	55	76	55	76	55	55	70	55	70	70	95	76	101	110	101	101	70	101	70	61	95	76	70	101	70	55	70	30	55	45	55	55	70	55	95	76	95	101	95	76	70	70	61	70	101	76	95	76	70	55	30	55	30	55	30	55	30	70	76	95	76	95	70	70	80	70	95	76	95	95	76	55	70	55	55	30	70	30	55	55	55	70	55	70	55	70	55	70	55	76	95	76	95	76	101	70	70	55	55	70	55	55	45	55	70	55	70	55	70	55	70	55	55	70	101	116	101	110	95	95	70	55	70	70	70	95	55	70	55	70	55	76	55	55	55	70	70	95	101	101	110	101	110	95	95	70	95	95	101	95	101	95	70	70	55	70	55	70	55	55	70	70	95	95	101	95	101	95	70	95	95	95	116	95	116	95	95	70	95	70	70	55	70	55	70	55	101	95	101	95	95	95	70	95	95	110	120	110	136	126	95	95	95	95	95	70	95	95	95	70	95	55	95	70	95	95	95	95	116	141	141	166	136	141	136	95	110	95	110	136	126	141	110	95	95	55	95	70
136	160	181	166	141	95	95	95	76	95	70	95	95	95	95	95	110	95	110	101	110	126	110	126	141	141	141	141	120	95	95	95	95	95	95	55	95	70	95	95	95	95	95	95	95	95	95	136	95	141	110	95	95	95	95	70	95	70	70	70	55	70	55	45	55	70	55	70	70	101	95	116	95	116	95	101	70	101	70	101	76	95	95	70	55	70	55	55	70	55	70	55	70	70	101	101	110	101	95	95	70	95	95	95	95	101	95	76	70	55	70	30	55	45	55	55	70	95	76	95	76	95	70	95	70	95	70	95	101	70	95	70	55	30	55	55	45	55	30	70	55	70	70	70	70	70	80	70	95	76	95	101	101	101	70	70	70	55	70	55	70	30	70	55	55	45	55	70	55	70	55	70	70	95	95	101	95	101	95	70	70	55	70	55	70	70	70	30	70	55	30	55	70	55	70	55	76	70	101	116	101	95	76	70	55	70	70	76	95	55	70	55	45	55	55	45	55	55	70	55	70	70	95	101	101	95	95	95	55	95	70	101	95	76	70	30	70	55	45	55	45	55	55	70	70	95	101	95	101	95	95	95	95	95	110	141	136	116	101	95	70	55	70	55	70	70	70	55	70	70	70	70	70	76	95	70	101	110	126	110	141	95	116	95	55	95	76	95	101	70	101	70	70	70	70	55	70	55	70	95	95	95	101	136	126	110	120	110	95	95	95	116	120	116	101	95	70	70	55	70	70	80	70	95	95	95	110	116	126	110	101	120	110	120	136	141	157	166	141	101	95	95	70	95
160	141	181	136	141	110	101	95	95	101	95	95	95	95	95	95	95	95	95	95	95	95	136	101	141	141	141	136	116	95	95	95	95	95	95	101	70	95	61	70	55	70	70	70	70	95	95	110	101	136	101	95	95	70	95	95	101	95	101	70	95	55	70	55	70	30	55	70	55	70	95	95	101	95	95	70	95	70	95	95	101	95	101	95	70	70	55	70	55	55	70	55	70	95	70	95	101	70	70	101	70	95	70	101	95	101	95	76	70	61	45	61	70	55	70	55	70	55	70	70	70	70	55	70	95	76	95	116	95	101	70	95	70	70	55	70	55	70	55	55	45	55	30	55	70	55	45	55	70	101	70	101	70	101	70	61	70	70	55	70	70	55	70	30	55	55	45	55	30	70	55	70	55	95	95	110	70	95	70	55	70	70	55	95	70	61	70	55	55	45	55	30	55	30	70	55	70	95	76	70	95	76	95	70	101	95	101	95	101	76	70	55	70	55	30	55	70	30	70	55	70	101	70	70	70	70	70	95	70	101	101	116	101	95	95	70	55	70	55	70	55	70	70	55	70	76	70	70	95	70	70	95	110	110	136	136	101	110	95	95	70	95	70	95	95	55	95	70	80	70	55	70	55	70	70	95	95	101	110	101	110	95	95	95	95	70	95	101	101	95	95	70	80	70	80	70	55	95	55	70	95	95	95	95	110	95	101	95	95	136	136	136	141	136	136	101	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	141	136	141	141	141	136	95	95	95	95
136	136	166	141	136	95	110	120	110	141	136	116	126	110	95	95	95	95	95	95	95	95	95	95	136	141	136	141	120	136	110	120	116	136	116	95	95	95	70	55	70	55	55	70	80	70	95	95	95	101	110	101	95	101	70	101	110	101	116	101	95	70	55	70	55	70	70	55	70	70	70	95	70	95	70	70	95	70	95	116	95	116	110	101	95	70	55	70	70	55	70	55	70	55	55	45	61	70	61	70	55	95	95	95	116	110	95	95	95	70	55	70	55	70	76	55	45	55	30	55	55	55	70	55	70	95	101	95	101	95	76	95	70	55	70	70	101	70	76	70	55	30	55	30	30	55	30	55	55	70	95	76	95	76	70	95	55	76	95	76	95	95	80	70	70	30	55	30	55	30	55	30	70	55	70	70	95	70	55	70	55	95	95	76	101	101	70	76	70	55	55	70	30	70	55	30	70	55	55	70	55	70	55	70	95	70	101	95	116	101	101	70	76	55	70	70	55	70	70	55	70	55	55	70	55	70	61	70	76	95	101	95	116	101	101	95	70	95	70	95	95	70	95	70	70	55	55	55	76	55	95	70	95	95	120	116	136	101	95	95	95	95	95	101	101	101	101	70	70	55	70	55	70	55	70	55	70	70	95	95	95	95	95	95	95	116	95	116	136	116	101	95	95	95	70	70	95	70	70	80	70	70	95	70	101	70	95	95	95	95	126	136	141	136	141	136	136	95	101	110	95	95	95	95	95	70	55	55	70	55	70	70	95	95	101	110	126	136	141	120	116	95	95	95
110	141	136	136	95	120	110	136	141	136	141	166	141	116	95	101	95	70	95	70	95	95	95	95	95	95	95	95	95	95	95	136	136	136	141	136	101	95	101	70	101	70	101	70	70	95	55	70	76	70	70	70	70	70	101	116	101	110	141	95	95	70	95	70	70	101	70	76	80	70	55	70	55	70	55	55	70	80	70	95	101	110	101	95	95	70	95	70	101	70	101	70	55	70	30	55	30	55	45	55	70	76	95	95	95	95	76	95	70	70	101	76	101	101	95	76	55	70	55	30	30	55	55	55	70	55	70	95	70	95	70	55	95	76	95	101	70	101	101	70	76	55	70	30	55	30	70	55	45	55	70	55	70	70	55	76	70	70	101	95	95	70	95	70	55	70	55	76	45	61	70	55	70	30	55	55	55	55	70	55	70	101	101	110	101	70	101	70	55	76	70	61	70	55	76	70	55	30	70	30	55	55	70	55	70	101	95	116	70	101	70	70	55	101	76	95	76	101	70	95	55	45	55	30	55	30	70	55	70	70	101	95	101	70	95	70	95	95	101	110	95	95	95	95	55	70	30	70	30	70	55	70	95	95	95	95	95	95	95	70	101	95	116	116	110	116	95	101	70	70	55	95	70	55	70	70	95	55	70	70	70	70	70	70	95	95	116	120	141	110	95	95	95	95	95	95	95	101	95	95	70	80	70	55	70	55	70	70	95	110	95	136	136	120	110	120	95	110	120	141	136	136	136	95	95	95	95	70	101	70	80	101	70	95	95	95	95	95	95	95	95	110	101	136
95	95	95	95	110	95	95	120	160	141	181	141	141	126	110	101	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	101	136	141	120	141	110	95	95	95	101	95	101	101	101	70	95	55	70	55	70	55	55	70	95	95	95	101	110	101	95	70	95	95	101	95	101	95	95	55	70	55	70	55	55	70	55	70	95	70	95	101	95	101	70	101	70	101	95	101	101	95	76	55	70	55	45	55	61	45	55	55	70	70	70	95	70	70	80	70	95	101	110	101	101	95	70	70	55	70	55	45	55	70	30	70	55	70	55	70	55	70	55	95	70	101	101	101	101	101	70	70	70	55	70	70	55	70	55	30	55	45	55	55	55	70	55	95	76	76	95	95	95	70	95	70	70	70	95	76	70	76	55	70	55	30	45	55	30	70	55	70	70	76	95	76	95	61	70	70	76	70	101	101	95	70	70	55	55	55	45	55	30	70	55	70	70	70	95	76	55	101	70	70	95	101	101	95	101	76	70	55	70	55	70	55	70	55	76	55	70	70	70	70	70	95	70	95	95	101	136	116	95	70	95	70	95	70	80	70	76	70	55	70	55	70	95	70	70	70	95	116	95	116	126	116	101	95	95	95	101	95	101	95	101	95	70	55	70	55	55	70	80	70	70	95	110	101	110	126	95	110	95	95	110	101	141	101	116	101	95	76	70	95	70	101	70	101	70	95	95	95	116	95	95	110	95	120	110	141	136	136	141	136	110	95	101	95	95	95	101	95	95	95	70	95	95	95	70	95	95	95	95	116
95	95	95	95	95	95	95	110	141	136	166	141	136	141	141	95	110	141	136	141	116	95	110	95	70	95	70	70	95	70	101	110	95	110	126	110	95	95	95	110	101	110	141	141	95	101	95	70	95	55	70	70	70	55	70	70	95	95	70	95	70	95	101	95	116	110	101	110	101	70	70	70	55	70	70	55	70	55	70	55	70	70	70	55	70	55	95	101	116	110	101	110	95	70	95	70	55	70	70	55	70	55	70	55	55	30	55	70	55	70	95	70	101	110	101	70	95	55	70	70	95	70	95	70	55	55	45	55	30	55	45	55	30	76	70	76	95	76	95	70	101	55	101	70	101	101	70	70	70	55	55	30	55	45	30	55	70	61	70	95	70	76	95	70	55	95	101	101	101	95	101	70	55	45	55	70	55	30	70	55	30	70	55	70	70	70	70	70	55	95	101	95	101	110	101	70	95	55	45	55	70	55	70	55	55	70	55	55	70	55	70	70	55	101	70	116	101	116	95	95	95	70	70	70	101	76	70	76	55	70	55	55	55	70	55	70	70	95	101	110	101	95	101	95	95	70	95	95	101	95	101	95	76	70	55	70	30	55	70	55	70	95	101	95	110	95	95	70	95	70	95	116	110	116	95	95	95	70	70	55	70	55	70	55	70	80	70	95	95	95	95	95	95	101	116	120	116	141	141	101	95	95	95	76	80	95	70	95	55	95	70	95	80	95	95	95	95	95	116	120	141	141	120	136	101	136	95	110	141	116	136	116	95	95	95	70	80	70	95	55	70	95	95	95
70	95	95	95	95	95	95	95	136	95	136	95	136	95	95	136	120	136	141	141	166	141	95	101	95	95	95	95	101	95	95	95	95	101	95	95	95	95	95	95	120	136	141	136	141	110	101	95	70	95	95	95	101	95	95	70	70	55	70	55	70	70	70	101	95	136	95	110	95	95	95	95	101	70	101	95	101	70	55	70	30	55	30	55	45	55	70	70	95	101	95	101	70	95	70	95	95	95	95	95	101	70	55	70	30	70	30	55	45	55	55	70	95	70	95	95	70	70	95	95	101	101	101	101	76	70	55	30	70	30	55	45	55	30	70	55	101	70	70	70	55	70	70	70	101	95	101	101	55	70	70	55	45	55	55	70	55	70	55	36	70	55	70	55	70	55	95	70	95	101	95	76	95	55	70	55	70	70	61	70	55	70	55	55	55	55	55	70	55	70	70	95	70	95	95	95	70	70	95	95	70	101	70	70	70	30	70	30	55	30	55	55	70	70	95	101	95	95	95	101	70	95	101	95	95	101	95	95	70	70	55	70	30	55	70	55	55	70	70	101	95	101	95	70	95	70	95	95	110	101	110	101	95	70	70	76	70	55	70	95	55	70	70	95	70	95	70	95	70	95	110	95	141	120	110	101	95	95	70	101	95	95	76	95	55	70	70	70	55	70	70	70	70	95	95	101	141	95	141	95	110	95	95	95	110	95	95	101	95	101	55	70	55	70	70	55	70	95	95	110	101	136	101	110	95	95	136	120	136	160	141	136	141	95	95	95	70	95	95	101	95	70	55	70
