1,0.997511689,0.998320462,0.999019038,0.99982928,0.998320462,0.997483368,0.99982928,0.998990668,0.998856421,0.998018789,0.999666504,0.998828057,,0.998722835,0.00023597,0.000817423,12
2,0.995023378,0.996640925,0.998038075,0.99965856,0.996640925,0.994966736,0.99965856,0.997981337,0.997712842,0.996037579,0.999333008,0.997656114,,0.99744567,0.000471939,0.001634846,12
3,0.989816166,0.993136339,0.995983843,0.999310035,0.993136339,0.989707041,0.999310035,0.995874527,0.995316973,0.991885482,0.998642512,0.995207678,,0.994777248,0.000966232,0.003347127,12
4,0.982633426,0.988293757,0.993156382,0.998826978,0.988293757,0.982456308,0.998826978,0.992978947,0.992011762,0.986170579,0.997681239,0.991834361,,0.991097039,0.001647542,0.005707254,12
5,0.973724515,0.982291204,0.989645749,0.998227971,0.982291204,0.973473061,0.998227971,0.989393828,0.987907742,0.979083956,0.996488269,0.987655872,,0.986534278,0.002492062,0.008632758,12
6,0.963170772,0.97517454,0.985488004,0.997513542,0.97517454,0.962837532,0.997513542,0.985154129,0.983040645,0.97069574,0.995063802,0.98270684,,0.981127802,0.003491626,0.012095347,12
7,0.95102383,0.966989298,0.980693401,0.996687819,0.966989298,0.950592219,0.996687819,0.980260956,0.977425743,0.961018175,0.993416988,0.976993389,,0.974898245,0.004641843,0.016079816,12
8,0.937350511,0.957769938,0.975291108,0.995747557,0.957769938,0.936796363,0.995747557,0.974735891,0.971090129,0.950103153,0.991542509,0.97053503,,0.967873307,0.005935947,0.020562725,12
9,0.922161896,0.947536879,0.969277587,0.994698562,0.947536879,0.921477959,0.994698562,0.968592328,0.964033956,0.937958412,0.989449862,0.963348842,,0.96006431,0.00737254,0.025539229,12
10,0.901474641,0.933615712,0.961058841,0.99325812,0.933615712,0.900588118,0.99325812,0.960170625,0.954382867,0.921334274,0.98657571,0.953494838,,0.949402298,0.009329022,0.032316681,12
11,0.877906755,0.917877979,0.951603676,0.991647092,0.917877979,0.876831805,0.991647092,0.950526651,0.943325082,0.902252993,0.983360505,0.942248287,,0.937258825,0.011558734,0.040040629,12
12,0.855328104,0.9025916,0.942651104,0.990000051,0.9025916,0.854036474,0.990000051,0.941356999,0.932729046,0.884143246,0.980068477,0.931435217,,0.925577664,0.013685413,0.047407663,12
13,0.83331033,0.887780532,0.933839227,0.988407856,0.887780532,0.831807715,0.988407856,0.932333748,0.922329218,0.866321138,0.976886844,0.920824059,,0.914169088,0.015760452,0.054595808,12
14,0.810114709,0.872192128,0.924517918,0.98670743,0.872192128,0.808361358,0.98670743,0.922761269,0.911315793,0.847444948,0.973492724,0.909559515,,0.902113946,0.017945233,0.06216411,12
15,0.785758387,0.855830186,0.914700613,0.984898845,0.855830186,0.783754205,0.984898845,0.912692689,0.899697361,0.827576285,0.969881344,0.897689859,,0.889434067,0.020235989,0.070099523,12
16,0.757249133,0.837173548,0.902878455,0.982946378,0.837173548,0.754960448,0.982946378,0.900585521,0.885927585,0.80366369,0.965979333,0.88363513,,0.874593262,0.022934559,0.079447645,12
17,0.72773616,0.817056258,0.89108715,0.980567919,0.817056258,0.725208281,0.980567919,0.888554541,0.87176104,0.779856198,0.961223547,0.86922897,,0.859158687,0.025686059,0.088979118,12
18,0.697786443,0.797086156,0.87880839,0.978286443,0.797086156,0.695046353,0.978286443,0.876063113,0.857205101,0.755102452,0.956662794,0.854460418,,0.843490022,0.028490978,0.098695642,12
19,0.666773881,0.776207781,0.866161543,0.975791932,0.776207781,0.663809821,0.975791932,0.86319182,0.842068866,0.729601861,0.951676677,0.839099795,,0.827198641,0.031380892,0.108706598,12
20,0.636507448,0.755981134,0.853669944,0.973357892,0.755981134,0.633305638,0.973357892,0.850461989,0.827150458,0.704399962,0.946813652,0.823943216,,0.811244197,0.034202139,0.118479686,12
21,0.605529614,0.735314348,0.840807592,0.970824774,0.735314348,0.602123305,0.970824774,0.837394682,0.811761839,0.678489781,0.941752015,0.8083497,,0.794873897,0.037082965,0.128459161,12
22,0.571585359,0.713125485,0.82637509,0.96816784,0.713125485,0.567945626,0.96816784,0.822728253,0.794681896,0.649414618,0.936445186,0.791035892,,0.776899881,0.040253779,0.13944318,12
23,0.535743035,0.688999264,0.811432289,0.964961961,0.688999264,0.531859436,0.964961961,0.807541054,0.77654124,0.61930716,0.930038734,0.77265091,,0.757753026,0.043556518,0.150884204,12
24,0.499112944,0.664510344,0.795959798,0.961651971,0.664510344,0.495020714,0.961651971,0.791859427,0.757764466,0.588173763,0.923421647,0.753665069,,0.738108538,0.046926198,0.162557117,12
25,0.4646157,0.641598635,0.781163908,0.958461731,0.641598635,0.460271937,0.958461731,0.776811481,0.739784291,0.558350255,0.917044423,0.735432912,,0.719466303,0.050094852,0.173533659,12
26,0.431570053,0.619863058,0.766704732,0.955331947,0.619863058,0.426912889,0.955331947,0.762038343,0.722207241,0.529143925,0.910794126,0.717541976,,0.701441942,0.053126781,0.184036568,12
27,0.39892452,0.598626008,0.752083741,0.952138575,0.598626008,0.393893683,0.952138575,0.74704307,0.704411519,0.499560548,0.904423346,0.699372057,,0.683436804,0.056115887,0.194391134,12
28,0.366544237,0.576523437,0.737837962,0.948188673,0.576523437,0.361165288,0.948188673,0.732448593,0.686234746,0.47075258,0.896539517,0.68084668,,0.665149485,0.05899013,0.204347805,12
29,0.337168461,0.55458657,0.725304919,0.943109501,0.55458657,0.331438122,0.943109501,0.71956359,0.668640998,0.445363858,0.886396435,0.662901082,,0.647680801,0.061428548,0.212794732,12
