1,0.954686196,0.949130179,0.952128759,0.946599565,0.925598272,0.928711317,0.923111124,0.92621291,0.953905342,0.957002906,0.9483813,0.951462237,,0.943077509,0.003764167,0.013039455,12
2,0.909372392,0.898260358,0.904257517,0.89319913,0.851196543,0.857422634,0.846222247,0.852425819,0.907810684,0.914005811,0.896762601,0.902924475,,0.886155018,0.007528333,0.026078911,12
3,0.892154657,0.869073198,0.880547412,0.857581344,0.839151174,0.852056079,0.827625522,0.840482824,0.888485837,0.901275112,0.86553892,0.878259444,,0.866019294,0.006694344,0.023189887,12
4,0.875579936,0.839002441,0.862698247,0.826281399,0.804969599,0.832452261,0.792213879,0.819604163,0.853935061,0.881129038,0.817634428,0.84469163,,0.837516007,0.007923837,0.027448977,12
5,0.847954467,0.793708021,0.831420975,0.777402417,0.764493242,0.80805734,0.748099897,0.791520482,0.811343991,0.854427205,0.75752628,0.800395586,,0.798862492,0.009850386,0.03412274,12
6,0.824972345,0.750447032,0.800705474,0.726499499,0.733077935,0.792976254,0.708924802,0.768624568,0.772921383,0.832139923,0.698992135,0.757916687,,0.764016503,0.012459333,0.043160395,12
7,0.803314997,0.709115659,0.772955648,0.679158684,0.695581144,0.772578873,0.665342357,0.742085469,0.730586746,0.806698374,0.637168717,0.712903698,,0.727290864,0.015635624,0.05416339,12
8,0.779483134,0.667570325,0.741209473,0.629783588,0.671282092,0.762458388,0.633077437,0.7239504,0.696665479,0.786780348,0.585666478,0.675335107,,0.696105187,0.018425991,0.063829504,12
9,0.752191915,0.61659962,0.702122989,0.567135546,0.638429894,0.74988307,0.588367755,0.699447574,0.646363889,0.756502115,0.511900817,0.621494553,,0.654203312,0.022784238,0.078926917,12
10,0.732656729,0.566269581,0.666191034,0.500566359,0.600971972,0.740627035,0.534457197,0.67364154,0.585757114,0.723745465,0.420824152,0.55813299,,0.608653431,0.028995003,0.100441635,12
11,0.717817955,0.528803747,0.645440405,0.457279758,0.556969036,0.722597277,0.484590477,0.64966542,0.534122772,0.697770691,0.346828128,0.509676437,,0.570963509,0.033719823,0.116808892,12
12,0.691635592,0.482372262,0.60582442,0.397528982,0.518252246,0.70435747,0.432387836,0.617867893,0.482374625,0.666246974,0.275038745,0.458015004,,0.527658504,0.037982504,0.131575254,12
13,0.667433304,0.440821979,0.565743888,0.340216013,0.490341072,0.692064124,0.388503311,0.58954204,0.44159052,0.640885855,0.217063351,0.415387584,,0.49079942,0.041585749,0.144057259,12
14,0.648911152,0.40728844,0.53452739,0.294083909,0.465592169,0.684724477,0.350993826,0.569379722,0.394871001,0.611352636,0.15552373,0.370953941,,0.457350199,0.045529477,0.157718735,12
15,0.617255608,0.35313686,0.484700226,0.221900811,0.415876916,0.657367247,0.28303962,0.523702385,0.319740644,0.558296086,0.058188892,0.295587359,,0.399066054,0.050974382,0.17658044,12
16,0.579679833,0.296724647,0.422797411,0.141315587,0.372014821,0.636067879,0.214706587,0.477845554,0.243270596,0.504096683,-0.036863447,0.22270205,,0.33952985,0.056481264,0.195656836,12
17,0.553720778,0.253409441,0.37534879,0.076649009,0.333877018,0.615997095,0.154972013,0.436107185,0.172444329,0.451098575,-0.124775386,0.152533659,,0.287615209,0.061675421,0.213649926,12
18,0.520981879,0.218704187,0.343807483,0.043142367,0.295836249,0.576741873,0.11815278,0.398078084,0.130984628,0.408436228,-0.168156173,0.107953618,,0.249555267,0.062064766,0.214998655,12
19,0.489119365,0.197761904,0.306455604,0.016700378,0.28556339,0.55702378,0.102288952,0.372793158,0.103588691,0.37169405,-0.184706511,0.082102818,,0.225032131,0.061291164,0.212318822,12
20,0.45122497,0.172693285,0.25837735,-0.01854919,0.260799231,0.528871838,0.067233334,0.334352089,0.053594593,0.318333235,-0.221892747,0.041573062,,0.187217587,0.061492252,0.213015409,12
