"1","0.9490417775673728"
"2","0.8980835551347457"
"3","0.8978590133089782"
"4","0.8908861479613368"
"5","0.8773448803610604"
"6","0.862822149586812"
"7","0.8543849645898078"
"8","0.8498109185193129"
"9","0.8637321711081096"
"10","0.8660318762984685"
"11","0.865179618586102"
"12","0.8716063483015434"
"13","0.8719795551953406"
"14","0.8689316271886977"
"15","0.8637450884842234"
"16","0.841077768491799"
"17","0.8381954102445304"
"18","0.8491635808082993"
"19","0.8287578122986999"
"20","0.8076314108087594"
