-4.3089e-012	1.5357e-011	3.1617e-011	3.4376e-011	2.3509e-011	8.6273e-012	1.1667e-012	5.5357e-012	1.6551e-011	2.4756e-011	2.4539e-011	1.8049e-011	1.2076e-011	1.1307e-011	1.4164e-011	1.4655e-011	8.1714e-012	-4.0546e-012	-1.5563e-011	-1.9543e-011	-1.379e-011	-1.9642e-012	9.275e-012	1.4629e-011	1.2864e-011	6.6257e-012	3.2396e-013	-2.1913e-012	8.8562e-013	8.7841e-012	1.8442e-011	2.5657e-011	2.7012e-011	2.1811e-011	1.2755e-011	4.5855e-012	1.3522e-012	4.0898e-012	1.0556e-011	1.712e-011	2.1253e-011	2.2722e-011	2.2755e-011	2.221e-011	2.0501e-011	1.6236e-011	8.937e-012	2.0771e-013	-6.815e-012	-9.4396e-012	-7.2929e-012	-2.6058e-012	1.3204e-012	2.284e-012	3.7956e-013	-2.5205e-012	-4.3469e-012	-4.0854e-012	-1.8162e-012	2.1099e-012	7.6013e-012	1.4314e-011	2.0605e-011	2.3343e-011	1.9463e-011	8.546e-012	-5.6437e-012	-1.6436e-011	-1.807e-011	-9.6104e-012	3.955e-012	1.454e-011	1.5955e-011	7.705e-012	-4.9244e-012	-1.4383e-011	-1.5454e-011	-7.9913e-012	3.5836e-012	1.3235e-011	1.6663e-011	1.3226e-011	5.7345e-012	-1.4585e-012	-4.955e-012	-4.0996e-012	-1.0591e-012	9.4672e-013	1.9732e-013	-2.0379e-012	-2.4175e-012	1.575e-012	8.9909e-012	1.5431e-011	1.6143e-011	9.9482e-012	7.2657e-013	-5.0655e-012	-3.1052e-012	5.5531e-012	1.5278e-011	1.9985e-011	1.7256e-011	9.379e-012	1.029e-012	-4.076e-012	-4.8972e-012	-2.5142e-012	1.341e-012	5.0701e-012	7.175e-012	6.4381e-012	2.8548e-012	-1.6271e-012	-3.9942e-012	-2.6334e-012	7.3784e-013	2.0034e-012	-1.677e-012	-8.5767e-012	-1.3e-011	-1.0036e-011	-5.7947e-013	8.3003e-012	8.8324e-012	-3.6674e-013	-1.1965e-011	-1.5103e-011
-5.1099e-012	8.0163e-012	2.0881e-011	2.333e-011	1.3974e-011	1.4657e-012	-2.635e-012	6.6668e-012	2.3917e-011	3.7918e-011	4.0698e-011	3.3134e-011	2.2942e-011	1.7466e-011	1.777e-011	1.8824e-011	1.4929e-011	5.2247e-012	-5.3903e-012	-1.0301e-011	-6.4271e-012	3.5597e-012	1.3372e-011	1.7432e-011	1.4101e-011	6.0119e-012	-1.9287e-012	-5.1869e-012	-1.5666e-012	7.9312e-012	1.9397e-011	2.7521e-011	2.8124e-011	2.0662e-011	9.1004e-012	8.9369e-014	-8.157e-013	7.4492e-012	2.0821e-011	3.2756e-011	3.8327e-011	3.6926e-011	3.1877e-011	2.7571e-011	2.6427e-011	2.7773e-011	2.906e-011	2.8076e-011	2.4391e-011	1.9199e-011	1.41e-011	1.0032e-011	7.1006e-012	5.0889e-012	3.9153e-012	3.546e-012	3.6305e-012	3.4919e-012	2.7237e-012	1.8687e-012	2.3038e-012	5.0471e-012	9.3139e-012	1.225e-011	1.0585e-011	3.3067e-012	-6.7417e-012	-1.405e-011	-1.4046e-011	-6.6544e-012	3.0321e-012	7.8547e-012	3.4715e-012	-8.4805e-012	-2.13e-011	-2.7597e-011	-2.4012e-011	-1.3082e-011	-1.2446e-012	5.2983e-012	3.9877e-012	-3.3314e-012	-1.2205e-011	-1.8357e-011	-1.9784e-011	-1.7279e-011	-1.3473e-011	-1.1064e-011	-1.1166e-011	-1.2689e-011	-1.3255e-011	-1.119e-011	-7.2189e-012	-4.3748e-012	-5.8526e-012	-1.2267e-011	-2.0579e-011	-2.5824e-011	-2.4538e-011	-1.7226e-011	-7.9281e-012	-1.3109e-012	3.3715e-013	-2.0448e-012	-5.7868e-012	-8.5963e-012	-9.4716e-012	-8.2323e-012	-4.925e-012	-1.0699e-013	4.5212e-012	6.5415e-012	4.7001e-012	6.7255e-013	-1.4757e-012	1.545e-012	8.9677e-012	1.5894e-011	1.7203e-011	1.2323e-011	6.3472e-012	5.8288e-012	1.2597e-011	2.1291e-011	2.3456e-011	1.5114e-011	1.1108e-012	-8.1183e-012
-8.1856e-012	-2.2609e-012	6.0903e-012	7.0898e-012	-1.7843e-012	-1.3251e-011	-1.6274e-011	-5.5313e-012	1.3835e-011	3.0135e-011	3.4254e-011	2.626e-011	1.4323e-011	7.472e-012	8.648e-012	1.3598e-011	1.5726e-011	1.211e-011	5.5561e-012	1.5618e-012	3.4019e-012	9.5987e-012	1.542e-011	1.6585e-011	1.2041e-011	4.1282e-012	-3.2614e-012	-6.7958e-012	-5.0045e-012	1.2819e-012	9.0903e-012	1.4216e-011	1.3121e-011	5.237e-012	-5.8658e-012	-1.3857e-011	-1.3294e-011	-3.2978e-012	1.147e-011	2.3516e-011	2.7228e-011	2.2322e-011	1.3705e-011	8.0127e-012	9.376e-012	1.7231e-011	2.7268e-011	3.4398e-011	3.5558e-011	3.0799e-011	2.2574e-011	1.4193e-011	8.4578e-012	6.8598e-012	9.2037e-012	1.3584e-011	1.6928e-011	1.6314e-011	1.0656e-011	1.7307e-012	-6.4797e-012	-1.0125e-011	-8.1038e-012	-3.0032e-012	6.1528e-013	-4.2192e-013	-5.4009e-012	-1.0188e-011	-1.0557e-011	-5.8724e-012	-1.0784e-013	9.0799e-013	-5.9302e-012	-1.8153e-011	-2.8964e-011	-3.182e-011	-2.496e-011	-1.2587e-011	-1.9752e-012	1.2184e-012	-3.891e-012	-1.3634e-011	-2.2634e-011	-2.6974e-011	-2.5762e-011	-2.0734e-011	-1.4784e-011	-1.0485e-011	-9.1423e-012	-1.0453e-011	-1.2861e-011	-1.4579e-011	-1.4887e-011	-1.4788e-011	-1.6327e-011	-2.0836e-011	-2.7427e-011	-3.3102e-011	-3.4602e-011	-3.0655e-011	-2.2877e-011	-1.4698e-011	-9.2683e-012	-7.9197e-012	-1.0007e-011	-1.3692e-011	-1.6792e-011	-1.7378e-011	-1.4443e-011	-8.7274e-012	-2.9514e-012	-4.936e-013	-2.8113e-012	-7.5606e-012	-9.5786e-012	-4.7446e-012	6.1624e-012	1.7249e-011	2.1868e-011	1.8296e-011	1.1671e-011	9.9114e-012	1.6664e-011	2.7454e-011	3.2883e-011	2.6595e-011	1.1171e-011	-3.4737e-012
-1.2299e-011	-9.7953e-012	-3.5582e-012	-2.8898e-012	-1.1244e-011	-2.2803e-011	-2.7346e-011	-1.9179e-011	-2.3928e-012	1.2102e-011	1.5152e-011	6.3066e-012	-6.4396e-012	-1.3371e-011	-1.0323e-011	-7.3589e-013	8.349e-012	1.2207e-011	1.1258e-011	9.2143e-012	9.0956e-012	1.0882e-011	1.2352e-011	1.1567e-011	8.4328e-012	4.2856e-012	5.1081e-013	-2.2108e-012	-3.6435e-012	-3.6292e-012	-2.4356e-012	-1.4113e-012	-2.7337e-012	-7.7825e-012	-1.5318e-011	-2.1398e-011	-2.1764e-011	-1.5198e-011	-5.1156e-012	2.244e-012	1.9726e-012	-5.9919e-012	-1.6616e-011	-2.2962e-011	-2.0517e-011	-9.7352e-012	4.6143e-012	1.6411e-011	2.1359e-011	1.8654e-011	1.0777e-011	2.0923e-012	-2.9185e-012	-1.3257e-012	6.9306e-012	1.8545e-011	2.7807e-011	2.9138e-011	2.0245e-011	3.9932e-012	-1.2567e-011	-2.1931e-011	-2.0515e-011	-1.0778e-011	5.1944e-013	6.8433e-012	6.0454e-012	1.162e-012	-2.6361e-012	-2.4663e-012	1.3416e-014	3.0626e-013	-4.7234e-012	-1.368e-011	-2.1206e-011	-2.1933e-011	-1.4687e-011	-3.629e-012	4.5104e-012	4.9066e-012	-2.4739e-012	-1.3368e-011	-2.2217e-011	-2.527e-011	-2.1915e-011	-1.4126e-011	-5.1133e-012	1.8845e-012	4.5042e-012	2.0911e-012	-3.8003e-012	-9.9313e-012	-1.318e-011	-1.2661e-011	-1.0487e-011	-1.025e-011	-1.4128e-011	-2.0868e-011	-2.6369e-011	-2.6549e-011	-2.0347e-011	-1.0599e-011	-2.2478e-012	7.0343e-013	-2.5986e-012	-9.6884e-012	-1.6398e-011	-1.9142e-011	-1.6738e-011	-1.1045e-011	-6.0169e-012	-5.3838e-012	-9.9986e-012	-1.6683e-011	-1.9937e-011	-1.5904e-011	-5.8093e-012	4.2747e-012	7.8486e-012	3.4593e-012	-3.4914e-012	-4.7585e-012	3.7162e-012	1.7661e-011	2.7193e-011	2.4647e-011	1.1034e-011	-4.5404e-012
-1.6216e-011	-1.2347e-011	-4.8732e-012	-2.4288e-012	-9.0023e-012	-2.0181e-011	-2.6813e-011	-2.2955e-011	-1.1213e-011	-8.4918e-013	-3.0614e-013	-1.0472e-011	-2.4151e-011	-3.1777e-011	-2.8383e-011	-1.6349e-011	-2.5135e-012	7.1297e-012	1.0714e-011	9.9432e-012	7.4146e-012	4.7402e-012	2.6374e-012	1.8143e-012	2.9579e-012	5.6928e-012	7.9991e-012	7.3339e-012	2.8185e-012	-3.5968e-012	-8.4037e-012	-9.3658e-012	-7.398e-012	-5.6965e-012	-6.831e-012	-1.0438e-011	-1.3658e-011	-1.395e-011	-1.1735e-011	-1.0425e-011	-1.3692e-011	-2.2241e-011	-3.2745e-011	-3.9793e-011	-3.9335e-011	-3.1142e-011	-1.8791e-011	-7.5674e-012	-1.8305e-012	-3.2153e-012	-1.0139e-011	-1.8401e-011	-2.2651e-011	-1.8564e-011	-5.2345e-012	1.3406e-011	2.9493e-011	3.4802e-011	2.5473e-011	5.0173e-012	-1.6743e-011	-2.8798e-011	-2.5251e-011	-8.7811e-012	1.1128e-011	2.4151e-011	2.5296e-011	1.7209e-011	7.2703e-012	1.918e-012	2.4696e-012	5.3061e-012	5.7906e-012	2.4659e-012	-1.8629e-012	-2.8038e-012	1.6339e-012	9.0873e-012	1.4414e-011	1.3383e-011	5.578e-012	-5.455e-012	-1.4504e-011	-1.752e-011	-1.328e-011	-3.4808e-012	8.1193e-012	1.6962e-011	1.9305e-011	1.4041e-011	3.8373e-012	-5.6816e-012	-8.9957e-012	-4.3802e-012	4.5289e-012	1.0945e-011	9.7386e-012	1.3516e-012	-8.2827e-012	-1.1957e-011	-6.4291e-012	5.2368e-012	1.5863e-011	1.9088e-011	1.3392e-011	2.5878e-012	-7.0871e-012	-1.0945e-011	-8.3351e-012	-2.4842e-012	1.7765e-012	9.3758e-013	-5.144e-012	-1.3158e-011	-1.8422e-011	-1.8099e-011	-1.3482e-011	-9.3809e-012	-1.0508e-011	-1.7322e-011	-2.4819e-011	-2.5929e-011	-1.731e-011	-2.8474e-012	8.5434e-012	9.5958e-012	5.2868e-013	-1.1017e-011
-1.7474e-011	-1.0648e-011	-1.0233e-012	3.9956e-012	3.7962e-013	-8.8905e-012	-1.6194e-011	-1.5744e-011	-8.6256e-012	-2.0332e-012	-3.3441e-012	-1.4007e-011	-2.8241e-011	-3.734e-011	-3.5846e-011	-2.4779e-011	-1.0063e-011	1.7814e-012	7.097e-012	5.7812e-012	2.8471e-014	-7.0133e-012	-1.1914e-011	-1.1693e-011	-5.3173e-012	4.8465e-012	1.3421e-011	1.5022e-011	8.1661e-012	-3.0429e-012	-1.1308e-011	-1.1166e-011	-2.8668e-012	7.9543e-012	1.45e-011	1.3543e-011	7.0318e-012	-2.9551e-013	-4.9599e-012	-7.0743e-012	-9.3991e-012	-1.4374e-011	-2.1783e-011	-2.8806e-011	-3.2074e-011	-2.9991e-011	-2.3736e-011	-1.6635e-011	-1.2547e-011	-1.4087e-011	-2.123e-011	-3.0728e-011	-3.6895e-011	-3.4057e-011	-1.9963e-011	1.7165e-012	2.1948e-011	3.057e-011	2.2282e-011	7.0398e-013	-2.2621e-011	-3.4345e-011	-2.7124e-011	-4.1714e-012	2.2574e-011	3.9638e-011	3.9978e-011	2.6583e-011	9.602e-012	-7.1301e-013	-2.5325e-013	7.5557e-012	1.5554e-011	1.8504e-011	1.6343e-011	1.305e-011	1.2646e-011	1.5749e-011	1.9269e-011	1.9049e-011	1.3162e-011	3.4185e-012	-5.6733e-012	-9.4746e-012	-5.6556e-012	4.6017e-012	1.693e-011	2.5481e-011	2.5617e-011	1.6639e-011	2.9784e-012	-7.5326e-012	-8.0833e-012	2.4796e-012	1.8209e-011	2.9484e-011	2.9435e-011	1.8854e-011	5.7962e-012	-1.0023e-013	5.5498e-012	1.8919e-011	3.0956e-011	3.3856e-011	2.6156e-011	1.3016e-011	2.1094e-012	-1.4483e-012	2.35e-012	9.4428e-012	1.4832e-011	1.5439e-011	1.1218e-011	4.4939e-012	-1.7506e-012	-5.6963e-012	-7.7754e-012	-1.0305e-011	-1.5593e-011	-2.3611e-011	-3.1132e-011	-3.3567e-011	-2.8573e-011	-1.8581e-011	-9.6938e-012	-7.253e-012	-1.1478e-011	-1.7059e-011
-1.3335e-011	-6.1631e-012	3.3122e-012	9.6132e-012	8.9628e-012	2.6653e-012	-3.7189e-012	-4.9667e-012	-6.9885e-013	4.132e-012	3.2876e-012	-5.5362e-012	-1.8607e-011	-2.8743e-011	-3.033e-011	-2.2851e-011	-1.0694e-011	-7.5573e-014	4.3154e-012	1.0411e-012	-8.0887e-012	-1.887e-011	-2.5995e-011	-2.5049e-011	-1.503e-011	6.2991e-014	1.2471e-011	1.5039e-011	6.2195e-012	-8.0632e-012	-1.7731e-011	-1.5194e-011	-6.1197e-013	1.8148e-011	3.0883e-011	3.1751e-011	2.2499e-011	1.0276e-011	2.2032e-012	8.9215e-013	3.8062e-012	6.1612e-012	4.6757e-012	-5.0216e-013	-6.5136e-012	-1.0089e-011	-9.7268e-012	-6.6152e-012	-4.0481e-012	-5.6694e-012	-1.3218e-011	-2.4811e-011	-3.4967e-011	-3.7056e-011	-2.7355e-011	-8.3902e-012	1.1084e-011	2.035e-011	1.3237e-011	-7.2151e-012	-2.9434e-011	-3.9611e-011	-3.0056e-011	-4.293e-012	2.4628e-011	4.1796e-011	3.9317e-011	2.0744e-011	-1.674e-012	-1.4921e-011	-1.2993e-011	4.1808e-013	1.5606e-011	2.3819e-011	2.2549e-011	1.5872e-011	1.0329e-011	9.8499e-012	1.339e-011	1.6496e-011	1.5134e-011	8.7949e-012	8.7774e-013	-3.5899e-012	-1.2092e-012	7.5185e-012	1.8113e-011	2.4303e-011	2.1529e-011	1.0015e-011	-4.4868e-012	-1.3337e-011	-1.0079e-011	5.0068e-012	2.4223e-011	3.6801e-011	3.5857e-011	2.3164e-011	8.0975e-012	1.2058e-012	6.9509e-012	2.0885e-011	3.3188e-011	3.5701e-011	2.72e-011	1.3382e-011	2.2981e-012	-9.0107e-013	3.7453e-012	1.2425e-011	2.0655e-011	2.5535e-011	2.6189e-011	2.3123e-011	1.7581e-011	1.1147e-011	5.2085e-012	2.6343e-013	-4.2965e-012	-9.3742e-012	-1.485e-011	-1.9116e-011	-2.0273e-011	-1.8079e-011	-1.4691e-011	-1.3044e-011	-1.4075e-011	-1.5439e-011
-4.3134e-012	-7.2202e-013	5.586e-012	1.1311e-011	1.2756e-011	9.2185e-012	3.9817e-012	1.7093e-012	4.3938e-012	9.4378e-012	1.1645e-011	7.4889e-012	-1.9137e-012	-1.1488e-011	-1.5843e-011	-1.2929e-011	-5.1532e-012	2.3604e-012	4.7512e-012	-2.2229e-013	-1.1269e-011	-2.3995e-011	-3.2479e-011	-3.187e-011	-2.1309e-011	-5.4627e-012	7.1207e-012	8.8268e-012	-1.7229e-012	-1.7811e-011	-2.8271e-011	-2.472e-011	-7.4009e-012	1.4692e-011	2.9681e-011	3.0526e-011	1.9174e-011	4.5148e-012	-3.9369e-012	-1.9502e-012	7.7181e-012	1.8237e-011	2.3546e-011	2.1767e-011	1.5454e-011	9.2461e-012	6.7777e-012	8.589e-012	1.1924e-011	1.2377e-011	6.6245e-012	-5.094e-012	-1.8283e-011	-2.6191e-011	-2.3841e-011	-1.1789e-011	3.1198e-012	1.1208e-011	5.9766e-012	-1.1085e-011	-3.0423e-011	-3.9739e-011	-3.1692e-011	-9.0625e-012	1.626e-011	3.0171e-011	2.4938e-011	3.9998e-012	-2.0167e-011	-3.3768e-011	-2.9992e-011	-1.2603e-011	7.2527e-012	1.8565e-011	1.713e-011	7.1567e-012	-2.7074e-012	-5.6456e-012	-8.0327e-013	7.1737e-012	1.2221e-011	1.1286e-011	6.082e-012	1.3579e-012	1.2645e-012	6.3745e-012	1.3191e-011	1.6338e-011	1.2095e-011	1.2034e-012	-1.0853e-011	-1.6623e-011	-1.124e-011	3.9531e-012	2.1378e-011	3.1416e-011	2.849e-011	1.4958e-011	-1.7834e-013	-7.172e-012	-2.012e-012	1.111e-011	2.3022e-011	2.5948e-011	1.8366e-011	5.1791e-012	-6.2105e-012	-1.0542e-011	-6.8783e-012	2.2826e-012	1.3236e-011	2.266e-011	2.811e-011	2.8259e-011	2.352e-011	1.6415e-011	1.0636e-011	8.7989e-012	1.0505e-011	1.2581e-011	1.1623e-011	6.7967e-012	4.318e-013	-4.1351e-012	-5.4372e-012	-4.7776e-012	-4.3943e-012	-4.8397e-012
4.2769e-012	2.7963e-012	5.2725e-012	9.9839e-012	1.2755e-011	1.0808e-011	5.5489e-012	1.6031e-012	2.885e-012	9.146e-012	1.6023e-011	1.8491e-011	1.4757e-011	7.4434e-012	1.3808e-012	4.0054e-015	3.1311e-012	7.3961e-012	8.5619e-012	4.0076e-012	-5.8502e-012	-1.7562e-011	-2.5979e-011	-2.6672e-011	-1.865e-011	-5.8732e-012	4.0711e-012	4.2195e-012	-6.8826e-012	-2.323e-011	-3.446e-011	-3.252e-011	-1.7386e-011	2.4687e-012	1.549e-011	1.4656e-011	1.916e-012	-1.3489e-011	-2.1352e-011	-1.6863e-011	-2.861e-012	1.2897e-011	2.296e-011	2.4301e-011	1.9152e-011	1.2782e-011	1.0069e-011	1.283e-011	1.9041e-011	2.4087e-011	2.3401e-011	1.5276e-011	2.3237e-012	-9.5216e-012	-1.4314e-011	-9.9508e-012	-3.2724e-014	7.9041e-012	7.089e-012	-3.7464e-012	-1.891e-011	-2.895e-011	-2.6778e-011	-1.2746e-011	4.8586e-012	1.4631e-011	9.3029e-012	-9.2692e-012	-3.0813e-011	-4.2838e-011	-3.8416e-011	-2.0465e-011	2.7105e-013	1.2173e-011	9.9465e-012	-2.6246e-012	-1.5895e-011	-2.0989e-011	-1.5202e-011	-2.8004e-012	8.7081e-012	1.3757e-011	1.1769e-011	6.4594e-012	2.5259e-012	2.3109e-012	4.5945e-012	5.9441e-012	3.4479e-012	-2.9889e-012	-1.0201e-011	-1.3509e-011	-9.7535e-012	1.9382e-013	1.1221e-011	1.6658e-011	1.2484e-011	3.3449e-013	-1.3024e-011	-1.977e-011	-1.6071e-011	-4.5872e-012	7.3218e-012	1.2385e-011	7.8092e-012	-3.5583e-012	-1.5547e-011	-2.2375e-011	-2.127e-011	-1.2961e-011	-7.1941e-013	1.1026e-011	1.8096e-011	1.8157e-011	1.2168e-011	4.5128e-012	9.0576e-013	4.7735e-012	1.4612e-011	2.4669e-011	2.8895e-011	2.5288e-011	1.7124e-011	1.0058e-011	7.5677e-012	8.6325e-012	9.4982e-012	7.6614e-012
6.3246e-012	1.9208e-012	2.8117e-012	7.6427e-012	1.1318e-011	9.5039e-012	2.6753e-012	-3.9074e-012	-4.3465e-012	3.1334e-012	1.4737e-011	2.3976e-011	2.6332e-011	2.2023e-011	1.5104e-011	1.0143e-011	9.2327e-012	1.1231e-011	1.312e-011	1.2101e-011	7.1689e-012	-3.3149e-013	-7.1881e-012	-9.8191e-012	-6.4478e-012	1.1349e-012	7.7589e-012	7.6904e-012	-1.286e-012	-1.5469e-011	-2.6876e-011	-2.8402e-011	-1.9018e-011	-5.0121e-012	3.9977e-012	1.6075e-012	-1.0976e-011	-2.5805e-011	-3.3547e-011	-2.942e-011	-1.5716e-011	3.1469e-013	1.1235e-011	1.3545e-011	8.9042e-012	2.4107e-012	-5.3971e-013	2.9571e-012	1.1986e-011	2.2297e-011	2.8378e-011	2.6353e-011	1.6364e-011	2.9989e-012	-6.9227e-012	-8.2603e-012	-8.6383e-013	1.0016e-011	1.6824e-011	1.4533e-011	4.0408e-012	-8.2791e-012	-1.4797e-011	-1.1895e-011	-2.6669e-012	4.9733e-012	3.7244e-012	-7.7581e-012	-2.3389e-011	-3.3341e-011	-3.061e-011	-1.6009e-011	1.9695e-012	1.2506e-011	9.4671e-012	-4.6816e-012	-2.0655e-011	-2.8447e-011	-2.3503e-011	-8.9778e-012	6.9793e-012	1.6572e-011	1.6643e-011	9.4958e-012	4.6108e-013	-5.6495e-012	-6.9491e-012	-4.7205e-012	-1.9182e-012	-1.0881e-012	-2.8562e-012	-5.7128e-012	-7.2001e-012	-5.8698e-012	-2.7499e-012	-1.1005e-012	-4.2497e-012	-1.2816e-011	-2.3438e-011	-3.0347e-011	-2.904e-011	-1.9555e-011	-6.8943e-012	1.8675e-012	1.8822e-012	-6.6381e-012	-1.8751e-011	-2.7774e-011	-2.8912e-011	-2.1523e-011	-9.1688e-012	2.2295e-012	7.2588e-012	3.7776e-012	-5.6521e-012	-1.4714e-011	-1.6705e-011	-8.6833e-012	6.3198e-012	2.0955e-011	2.8326e-011	2.6555e-011	1.9655e-011	1.397e-011	1.308e-011	1.5376e-011	1.6228e-011	1.2671e-011
