1,0.837144768,0.837144768,0.837144768,0.837144768,0.833651156,0.833651156,0.833651156,0.833651156,0.814436235,0.814436235,0.814436235,0.814436235,,0.828410719,0.003010245,0.010427795,12
2,0.674289535,0.674289535,0.674289535,0.674289535,0.667302311,0.667302311,0.667302311,0.667302311,0.62887247,0.62887247,0.62887247,0.62887247,,0.656821439,0.00602049,0.02085559,12
3,0.343644859,0.343644859,0.343644859,0.343644859,0.343258492,0.343258492,0.343258492,0.343258492,0.284901479,0.284901479,0.284901479,0.284901479,,0.323934944,0.008322099,0.028828595,12
4,0.172869607,0.172869607,0.172869607,0.172869607,0.155349492,0.155349492,0.155349492,0.155349492,0.125799964,0.125799964,0.125799964,0.125799964,,0.151339687,0.005856603,0.020287869,12
5,0.122028988,0.122028988,0.122028988,0.122028988,0.09397406,0.09397406,0.09397406,0.09397406,0.076583083,0.076583083,0.076583083,0.076583083,,0.09752871,0.005645106,0.019555222,12
6,0.089168414,0.089168414,0.089168414,0.089168414,0.067321771,0.067321771,0.067321771,0.067321771,0.059281888,0.059281888,0.059281888,0.059281888,,0.071924024,0.003807382,0.01318916,12
7,0.07448431,0.07448431,0.07448431,0.07448431,0.019806671,0.019806671,0.019806671,0.019806671,0.081489567,0.081489567,0.081489567,0.081489567,,0.058593516,0.008314219,0.028801299,12
8,0.115108651,0.115108651,0.115108651,0.115108651,0.065005754,0.065005754,0.065005754,0.065005754,0.115450069,0.115450069,0.115450069,0.115450069,,0.098521491,0.007145703,0.024753441,12
9,0.089471663,0.089471663,0.089471663,0.089471663,0.087032659,0.087032659,0.087032659,0.087032659,0.124107095,0.124107095,0.124107095,0.124107095,,0.100203805,0.005105034,0.017684356,12
10,0.072618111,0.072618111,0.072618111,0.072618111,0.086713947,0.086713947,0.086713947,0.086713947,0.097462066,0.097462066,0.097462066,0.097462066,,0.085598042,0.00306732,0.010625508,12
11,0.061915669,0.061915669,0.061915669,0.061915669,0.107571747,0.107571747,0.107571747,0.107571747,0.053361924,0.053361924,0.053361924,0.053361924,,0.074283113,0.007174836,0.024854361,12
12,0.057126447,0.057126447,0.057126447,0.057126447,0.064458415,0.064458415,0.064458415,0.064458415,0.033154814,0.033154814,0.033154814,0.033154814,,0.051579892,0.00403058,0.01396234,12
13,0.06829401,0.06829401,0.06829401,0.06829401,0.065025364,0.065025364,0.065025364,0.065025364,0.046563703,0.046563703,0.046563703,0.046563703,,0.059961025,0.002884517,0.009992259,12
14,0.07500811,0.07500811,0.07500811,0.07500811,0.067532722,0.067532722,0.067532722,0.067532722,0.048206129,0.048206129,0.048206129,0.048206129,,0.063582321,0.003404906,0.011794939,12
15,0.052982162,0.052982162,0.052982162,0.052982162,0.036678473,0.036678473,0.036678473,0.036678473,0.030148582,0.030148582,0.030148582,0.030148582,,0.039936406,0.002895175,0.010029182,12
16,0.049660894,0.049660894,0.049660894,0.049660894,0.050837042,0.050837042,0.050837042,0.050837042,0.046345108,0.046345108,0.046345108,0.046345108,,0.048947681,0.000573446,0.001986476,12
