"1","0.9453378563697797","0.01004222997253444"
"2","0.8906757127395595","0.0073922033196855775"
"3","0.8825949981191146","0.006266958896798621"
"4","0.8850083105287867","0.005627503097043361"
"5","0.883724381577422","0.00530550180308813"
"6","0.870994398410126","0.005156319452310027"
"7","0.8523454388463954","0.005035350256356843"
"8","0.8639152850510617","0.004983539205363175"
"9","0.8757524843986914","0.004967823332464219"
"10","0.871400427848654","0.005034942659980595"
"11","0.8796446901582057","0.0052105615162709755"
"12","0.8952554040601048","0.0054132232204552435"
"13","0.8930117735782219","0.005762091581251072"
"14","0.8983087295079403","0.006214800854960634"
"15","0.8914751256182515","0.0069132611904121925"
"16","0.886663701155465","0.00773875139232535"
"17","0.8714234188869875","0.00860942638982849"
"18","0.8574993270404296","0.009844413652990654"
"19","0.8467680492636637","0.011744131943523273"
"20","0.804782495123668","0.014785112138632596"
"21","0.7624865398224898","0.022064936236577605"
"22","0.6827184967008234","0.034002616070110896"
"23","0.5333609948430383","0.05993485848097076"
"24","0.378795054294072","0.14409879504434506"
"25","0.0","0.0"
"26","0.0","0.0"
"27","0.0","0.0"
"28","0.0","0.0"
"29","0.0","0.0"
"30","0.0","0.0"
"31","0.0","0.0"
"32","0.0","0.0"
"33","0.0","0.0"
"34","0.0","0.0"
"35","0.0","0.0"
"36","0.0","0.0"
"37","0.0","0.0"
"38","0.0","0.0"
"39","0.0","0.0"
"40","0.0","0.0"
"41","0.0","0.0"
"42","0.0","0.0"
"43","0.0","0.0"
"44","0.0","0.0"
"45","0.0","0.0"
"46","0.0","0.0"
"47","0.0","0.0"
"48","0.0","0.0"
"49","0.0","0.0"
"50","0.0","0.0"
"51","0.0","0.0"
"52","0.0","0.0"
"53","0.0","0.0"
"54","0.0","0.0"
"55","0.0","0.0"
"56","0.0","0.0"
"57","0.0","0.0"
"58","0.0","0.0"
"59","0.0","0.0"
"60","0.0","0.0"
"61","0.0","0.0"
"62","0.0","0.0"
"63","0.0","0.0"
"64","0.0","0.0"
"65","0.0","0.0"
"66","0.0","0.0"
"67","0.0","0.0"
"68","0.0","0.0"
"69","0.0","0.0"
"70","0.0","0.0"
"71","0.0","0.0"
"72","0.0","0.0"
"73","0.0","0.0"
"74","0.0","0.0"
"75","0.0","0.0"
"76","0.0","0.0"
"77","0.0","0.0"
"78","0.0","0.0"
"79","0.0","0.0"
"80","0.0","0.0"
"81","0.0","0.0"
"82","0.0","0.0"
"83","0.0","0.0"
"84","0.0","0.0"
"85","0.0","0.0"
"86","0.0","0.0"
"87","0.0","0.0"
"88","0.0","0.0"
"89","0.0","0.0"
"90","0.0","0.0"
"91","0.0","0.0"
"92","0.0","0.0"
"93","0.0","0.0"
"94","0.0","0.0"
"95","0.0","0.0"
"96","0.0","0.0"
"97","0.0","0.0"
"98","0.0","0.0"
"99","0.0","0.0"
"100","0.0","0.0"
