1,0.962660217,0.006161311
2,0.925320434,0.004401192
3,0.919185566,0.003706478
4,0.91920325,0.003325434
5,0.908722461,0.003166946
6,0.8995504,0.003061736
7,0.890542056,0.002969673
8,0.891031058,0.002890587
9,0.896636371,0.00285365
10,0.897929033,0.002877857
11,0.903438291,0.002918812
12,0.907249142,0.002988312
13,0.903535242,0.00309606
14,0.901567675,0.003281007
15,0.898098126,0.00352397
16,0.891920928,0.00380351
17,0.878339021,0.004275389
18,0.870061592,0.004849255
19,0.856471306,0.005518068
20,0.81700082,0.006446831
21,0.764229062,0.00791841
22,0.711597376,0.011499118
23,0.62227665,0.015839201
24,0.559188754,0.024378417
25,0.425996187,0.046906352
26,0.212303885,0.103004179
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
